"","item_id","pId","cId","sgId"
"43945",52282083,4621,39,35
"43946",52282087,204405,39,35
"43947",53481007,379133,41,35
"43948",51122553,5899,88,35
"43949",51122555,4704,88,35
"43950",51122559,205154,88,85
"43951",51217918,90410,98,35
"43952",51259965,4621,39,35
"43953",51324672,161310,127,35
"43954",51474396,14802,133,35
"43955",51474398,355687,133,35
"43956",51604067,7766,88,35
"43957",51604069,163318,88,35
"43958",51261643,358447,39,35
"43959",51645357,5899,131,35
"43960",51972859,160260,133,35
"43961",51972861,14802,133,35
"43962",51569800,4621,39,35
"43963",51569802,358447,39,35
"43964",52022398,202855,116,85
"43965",52098157,5899,88,35
"43966",51675856,358447,41,35
"43967",51675880,4621,41,35
"43968",51912234,161310,127,35
"43969",52402025,200737,159,35
"43970",52402026,200737,159,35
"43971",51676626,187110,39,35
"43972",51676628,358447,41,35
"43973",51904388,201648,125,35
"43974",51676748,187110,41,35
"43975",52721598,227729,131,35
"43976",52722586,373248,150,35
"43977",52712183,357930,115,85
"43978",52007573,161310,127,35
"43979",52007579,161310,127,35
"43980",51674419,157350,39,35
"43981",51674405,182909,41,35
"43982",52941917,357930,115,85
"43983",52280523,187110,39,35
"43984",52280523,187110,41,35
"43985",52605630,6556,125,35
"43986",53102206,150268,131,85
"43987",52280402,204405,39,35
"43988",52280406,4621,39,35
"43989",52281882,4621,39,35
"43990",52281886,204405,39,35
"43991",52281349,204405,41,35
"43992",52281361,182909,41,35
"43993",52629720,61910,127,35
"43994",51502142,4704,141,35
"43995",52129330,372058,141,35
"43996",52958597,364384,141,85
"43997",53067465,94039,11,35
"43998",53067466,94039,11,35
"43999",53163148,4704,141,35
"44000",51836696,246904,97,88
"44001",51836697,102385,97,35
"44002",53932101,4704,141,35
"44003",53932102,4704,141,35
"44004",53937872,111518,160,35
"44005",53937873,111518,160,35
"44006",50881109,8240,97,35
"44007",50881110,8240,97,35
"44008",51347746,246904,97,88
"44009",51347743,368237,97,35
"44010",51347744,368237,97,35
"44011",50949623,152643,125,35
"44012",52675508,361827,40,35
"44013",54198739,169824,160,49
"44014",54198740,169824,160,49
"44015",53839174,116495,141,35
"44016",53111288,219083,11,35
"44017",53111290,219083,11,35
"44018",53111292,219083,11,35
"44019",53929904,254709,94,35
"44020",51031479,58425,40,35
"44021",51569065,167386,39,35
"44022",50949771,193327,70,35
"44023",51569357,4621,41,35
"44024",51908344,7481,127,35
"44025",52240658,347801,133,35
"44026",52240660,124782,133,35
"44027",52686648,4704,141,35
"44028",51674483,4621,39,35
"44029",52673462,4663,40,35
"44030",51674481,220748,41,35
"44031",52940365,161310,127,35
"44032",52278952,45548,39,35
"44033",53932379,219083,11,35
"44034",54303250,219083,11,35
"44035",54303251,219083,11,35
"44036",54303252,245211,11,35
"44037",51260739,220748,39,35
"44038",51260741,187110,39,35
"44039",51260749,157350,39,35
"44040",51640099,11987,97,35
"44041",51348316,7758,97,35
"44042",51348317,7758,97,35
"44043",51348318,7758,97,35
"44044",51348319,358095,97,88
"44045",51348320,62047,97,35
"44046",51348321,62047,97,35
"44047",51348026,62047,97,35
"44048",51348518,8245,97,35
"44049",51791985,364384,141,85
"44050",51791986,364384,141,85
"44051",52454331,134673,166,35
"44052",51746324,221638,160,85
"44053",51639923,7758,97,35
"44054",51639924,370966,97,35
"44055",52048388,5899,160,35
"44056",52048390,349875,160,85
"44057",52000778,111518,160,35
"44058",52000779,4720,160,35
"44059",52193873,364384,141,85
"44060",52298739,4704,160,35
"44061",53682087,364383,141,85
"44062",53225060,372058,11,35
"44063",53225176,46408,141,35
"44064",51826750,124976,97,35
"44065",51826751,170770,97,49
"44066",51818412,61910,11,35
"44067",53067457,219083,11,35
"44068",53163138,46408,141,35
"44069",53163140,116495,141,35
"44070",53163141,116495,141,35
"44071",54009948,46408,141,35
"44072",53762696,254377,160,35
"44073",50874602,365959,94,35
"44074",50874603,198937,94,35
"44075",51909871,359536,160,85
"44076",52233990,359537,160,85
"44077",53738380,114286,141,85
"44078",50881576,7758,97,35
"44079",50881577,7758,97,35
"44080",50881581,124976,97,35
"44081",52443804,364384,141,85
"44082",52950644,11384,97,35
"44083",52950641,125747,97,35
"44084",52950642,125747,97,35
"44085",53449418,134673,166,35
"44086",52179069,125747,97,35
"44087",51605966,359537,160,85
"44088",53162328,94039,11,35
"44089",54553460,202913,160,85
"44090",51428467,344805,141,85
"44091",51605872,105602,160,35
"44092",51622534,367347,94,35
"44093",53313946,359536,160,85
"44094",51192436,167271,97,35
"44095",51193153,354181,97,88
"44096",51193154,368237,97,35
"44097",51348087,368237,97,35
"44098",51517946,354181,97,88
"44099",51640013,11384,97,35
"44100",52980758,8087,97,35
"44101",52050487,196115,141,85
"44102",52145848,166061,94,35
"44103",52965382,8435,94,35
"44104",50110613,61910,128,35
"44105",50110239,61910,128,35
"44106",50351023,187110,39,35
"44107",50351027,4621,41,35
"44108",51164643,358447,39,35
"44109",51259931,4621,39,35
"44110",51287262,61910,128,35
"44111",50981320,61910,128,35
"44112",51285892,159966,159,35
"44113",51429306,205154,88,85
"44114",51407721,5899,88,35
"44115",51260049,358447,39,35
"44116",50942875,148271,66,35
"44117",51248770,347266,127,35
"44118",51260938,358447,39,35
"44119",50983240,182687,128,35
"44120",51577418,370428,70,88
"44121",51577419,370428,70,88
"44122",51603916,5899,88,35
"44123",51220174,347476,98,35
"44124",51034101,231134,121,35
"44125",51261737,187110,39,35
"44126",51708696,205154,88,85
"44127",51795037,205154,88,85
"44128",51795035,5899,131,35
"44129",51289184,231134,40,35
"44130",51034757,231134,40,35
"44131",51843349,4704,88,35
"44132",51933882,367754,121,35
"44133",51568825,220748,41,35
"44134",51306625,61910,127,35
"44135",51306628,61910,127,35
"44136",51399818,372055,127,35
"44137",51933990,247665,40,35
"44138",51933992,4655,40,35
"44139",52004069,369719,88,35
"44140",52004067,5899,131,35
"44141",52004339,11987,133,35
"44142",52004341,32515,133,35
"44143",52004343,353032,133,35
"44144",52004345,124976,133,35
"44145",52004347,14802,133,35
"44146",52004385,32515,133,35
"44147",52004387,5884,133,35
"44148",52044081,161310,127,35
"44149",51908599,61910,127,35
"44150",52015170,360479,133,35
"44151",52015172,5884,133,35
"44152",52015176,11987,133,35
"44153",52015178,11987,133,35
"44154",52001617,161310,127,35
"44155",51910337,166061,128,35
"44156",52010816,347266,127,35
"44157",52161929,5899,131,35
"44158",52161937,166566,131,85
"44159",51845508,4663,121,35
"44160",52009284,347266,127,35
"44161",51675657,187110,39,35
"44162",52341206,369719,88,35
"44163",51845414,4663,121,35
"44164",52246042,161310,127,35
"44165",52009854,347266,127,35
"44166",51911536,166061,128,35
"44167",51845664,258661,121,35
"44168",51676062,187110,39,35
"44169",52579113,205154,88,85
"44170",52578793,141227,133,35
"44171",52578795,111507,133,35
"44172",52578797,111507,133,35
"44173",52578799,111507,133,35
"44174",52578801,111507,133,35
"44175",52542355,205154,88,85
"44176",51845980,4663,121,35
"44177",51846350,4663,40,35
"44178",51676831,187109,39,35
"44179",51917183,221090,127,35
"44180",52955391,5899,131,35
"44181",52625249,161310,127,35
"44182",52625255,161310,127,35
"44183",53066601,14802,133,35
"44184",52674307,169151,40,35
"44185",52674331,4655,121,35
"44186",52627963,221090,127,35
"44187",52627937,61910,127,35
"44188",53050871,205154,131,85
"44189",53050835,146729,131,35
"44190",52281862,182909,39,35
"44191",52789548,215621,39,35
"44192",52789550,187109,39,35
"44193",53235468,146729,88,35
"44194",53235470,7766,88,35
"44195",53235496,4704,131,35
"44196",53235468,146729,131,35
"44197",53196430,146729,88,35
"44198",53196432,7766,88,35
"44199",53196434,7766,88,35
"44200",53196438,4704,131,35
"44201",53196448,4704,131,35
"44202",52281498,182909,39,35
"44203",52789536,215621,39,35
"44204",52789538,187109,39,35
"44205",52281522,204405,39,35
"44206",52281526,4621,39,35
"44207",52281530,204405,39,35
"44208",52281535,187110,39,35
"44209",53196316,146729,88,35
"44210",53196318,7766,88,35
"44211",53196312,352283,88,85
"44212",53196314,146729,88,35
"44213",53196326,4704,131,35
"44214",53196330,5899,131,35
"44215",52281297,4628,39,35
"44216",52674990,169151,40,35
"44217",52674982,4642,40,35
"44218",53153940,370691,40,35
"44219",52281293,4621,41,35
"44220",52281281,187110,41,35
"44221",52605964,201648,70,35
"44222",52674994,58424,121,35
"44223",52629666,61910,127,35
"44224",52629642,61910,128,35
"44225",52282255,119872,39,35
"44226",52282259,119872,39,35
"44227",52675504,258661,40,35
"44228",52675526,4655,40,35
"44229",52675528,4655,40,35
"44230",52282263,187110,41,35
"44231",53335912,4704,88,35
"44232",53277567,61910,127,35
"44233",52630741,61910,127,35
"44234",54668964,383429,11,35
"44235",51288960,231134,40,35
"44236",52944021,5899,88,35
"44237",51326155,351099,94,35
"44238",52524497,198937,94,35
"44239",52817152,198937,94,35
"44240",53564464,248509,94,35
"44241",53564296,248509,94,35
"44242",53564240,248509,94,35
"44243",53564241,248509,94,35
"44244",53929742,8431,94,35
"44245",51110054,359536,160,85
"44246",51324793,169824,160,49
"44247",51324794,169824,160,49
"44248",51324795,202913,160,85
"44249",51324798,169824,160,49
"44250",51324799,202913,160,85
"44251",51324800,202911,160,49
"44252",51324801,169824,160,49
"44253",51324802,169824,160,49
"44254",51324803,202913,160,85
"44255",51324796,202911,160,49
"44256",51324797,169824,160,49
"44257",51700880,4720,160,35
"44258",53738317,114286,141,85
"44259",53738318,114286,141,85
"44260",53449441,134673,166,35
"44261",53449490,191086,166,35
"44262",53449488,134673,166,35
"44263",53449489,347899,166,35
"44264",53449778,134673,166,35
"44265",53449827,134673,166,35
"44266",53449824,134673,166,35
"44267",54461119,202913,160,85
"44268",53449679,134673,166,35
"44269",54292136,202913,160,85
"44270",53449639,134673,166,35
"44271",53449636,134673,166,35
"44272",52718496,105602,160,35
"44273",53051242,257950,11,35
"44274",54303435,245211,11,35
"44275",54303438,245211,11,35
"44276",54303441,345644,11,35
"44277",51266125,132451,133,35
"44278",51266127,192066,133,35
"44279",51266129,160260,133,35
"44280",51580593,248444,133,35
"44281",51580595,248444,133,35
"44282",51580597,32515,133,35
"44283",51580599,353032,133,35
"44284",51034119,4663,40,35
"44285",51034125,58424,121,35
"44286",51605308,248444,133,35
"44287",51933724,169151,40,35
"44288",51920248,11987,133,35
"44289",51920250,347801,133,35
"44290",52066102,124782,150,35
"44291",51985664,136698,133,35
"44292",51844651,361827,40,35
"44293",51844653,361827,40,35
"44294",52172842,14802,133,35
"44295",52172844,14802,133,35
"44296",52172846,5884,133,35
"44297",52202246,11987,150,35
"44298",52283884,8435,94,35
"44299",51845848,4642,40,35
"44300",51845850,370691,40,35
"44301",52451751,356714,133,35
"44302",52914020,32515,133,35
"44303",52914022,353032,133,35
"44304",52914024,124976,133,35
"44305",52914028,14802,133,35
"44306",53736262,32515,133,35
"44307",53757367,160260,133,35
"44308",54265535,160260,133,35
"44309",51034659,4655,40,35
"44310",51674681,4621,39,35
"44311",52099998,32515,133,35
"44312",52100000,353032,133,35
"44313",52100002,124976,133,35
"44314",52305637,11987,133,35
"44315",52451747,14802,133,35
"44316",52451749,14802,133,35
"44317",52673384,361827,40,35
"44318",52673388,4663,40,35
"44319",52673390,4663,40,35
"44320",52673392,4663,40,35
"44321",52673386,258661,121,35
"44322",52914054,124782,150,35
"44323",52675296,169151,40,35
"44324",53255073,8245,115,35
"44325",53255075,8245,115,35
"44326",53168797,192521,159,35
"44327",52675186,4642,40,35
"44328",52606115,201648,70,35
"44329",53239652,14802,133,35
"44330",53790410,356714,133,35
"44331",50351467,4621,41,35
"44332",50351013,4621,39,35
"44333",50351015,358447,39,35
"44334",51122929,87760,115,85
"44335",51122931,357930,115,85
"44336",51260621,4621,39,35
"44337",51260623,261730,39,35
"44338",51260625,4621,39,35
"44339",51260627,358447,39,35
"44340",51260629,182909,39,35
"44341",51260631,360304,39,35
"44342",51261241,342134,39,35
"44343",51261243,358447,39,35
"44344",50965875,370693,121,35
"44345",50965881,4655,121,35
"44346",50965883,370977,121,35
"44347",51569247,356470,39,35
"44348",51569886,187110,39,35
"44349",51569888,220748,39,35
"44350",51569890,204405,39,35
"44351",51569892,4621,39,35
"44352",51569894,258618,39,35
"44353",51569896,258618,39,35
"44354",51569898,258618,39,35
"44355",51569900,187110,39,35
"44356",51569902,220748,39,35
"44357",51569920,187110,39,35
"44358",51569922,4621,39,35
"44359",51569878,4621,41,35
"44360",51569870,187110,41,35
"44361",51674881,358447,39,35
"44362",51674883,215621,39,35
"44363",51674885,342134,39,35
"44364",51674887,360304,39,35
"44365",51674697,220748,39,35
"44366",51674699,187110,39,35
"44367",51674701,220748,39,35
"44368",51674703,187110,39,35
"44369",51674705,4621,39,35
"44370",52249979,202855,116,85
"44371",51844963,361827,121,35
"44372",52249392,5899,88,35
"44373",52250093,202855,115,85
"44374",52450755,343473,131,85
"44375",52450759,146729,131,35
"44376",51903951,260605,70,88
"44377",52451529,11987,133,35
"44378",52451531,111507,133,35
"44379",52451533,11987,133,35
"44380",52451535,111507,133,35
"44381",52508449,188892,116,49
"44382",52508455,202855,116,85
"44383",51677042,220748,39,35
"44384",51677044,187110,39,35
"44385",52279237,182909,41,35
"44386",52789474,187109,41,35
"44387",52989196,5899,88,35
"44388",52604963,6556,70,35
"44389",52674063,4655,40,35
"44390",53015346,205154,131,85
"44391",52789462,187109,41,35
"44392",52955267,227729,88,35
"44393",52278648,370682,39,35
"44394",52278653,368625,39,35
"44395",52278657,4621,39,35
"44396",52278636,215621,39,35
"44397",52278640,204405,39,35
"44398",52278644,187110,39,35
"44399",52944296,227729,88,35
"44400",52944298,4704,88,35
"44401",52944326,227729,131,35
"44402",52945467,160260,133,35
"44403",52975210,4621,39,35
"44404",52279827,187110,39,35
"44405",52279831,220748,39,35
"44406",52279775,362011,39,35
"44407",52279779,362011,39,35
"44408",52279783,187110,39,35
"44409",53052124,370817,125,35
"44410",53052130,125747,125,35
"44411",53052133,7295,125,35
"44412",52281012,195645,39,35
"44413",53168049,192066,150,35
"44414",52281361,182909,39,35
"44415",52282279,215621,41,35
"44416",53543590,4655,121,35
"44417",53757173,160260,133,35
"44418",53757173,160260,150,35
"44419",53481309,358447,41,35
"44420",54519219,382224,133,35
"44421",53545768,4655,40,35
"44422",53545770,4655,40,35
"44423",54599097,160260,150,35
"44424",53482982,358447,39,35
"44425",53482984,372403,39,35
"44426",53482968,358447,41,35
"44427",53225002,4704,141,35
"44428",50022468,347899,166,35
"44429",51062387,231164,166,35
"44430",51324214,5899,88,35
"44431",51287268,61910,127,35
"44432",51174318,4704,141,35
"44433",51661496,355134,141,85
"44434",51889875,61910,65,35
"44435",51222500,366394,151,35
"44436",51841814,355134,141,85
"44437",51817822,344805,141,85
"44438",52715295,4704,141,35
"44439",52276432,154707,98,35
"44440",53445389,127375,70,35
"44441",53445390,193327,70,35
"44442",53482794,157350,39,35
"44443",50109377,166061,128,35
"44444",50981359,61910,128,35
"44445",51324092,5899,131,35
"44446",51260539,187110,41,35
"44447",51260609,358447,39,35
"44448",51261392,358447,39,35
"44449",51603440,161310,127,35
"44450",51603446,161310,127,35
"44451",51603472,347266,127,35
"44452",51603427,370862,127,35
"44453",50984099,161310,128,35
"44454",51604010,5899,131,35
"44455",51920129,146729,88,35
"44456",51920127,146729,88,35
"44457",51976196,146729,88,35
"44458",51976194,369719,131,35
"44459",51847184,372072,127,35
"44460",50985908,61910,128,35
"44461",52061785,146729,88,35
"44462",52014818,227729,88,35
"44463",52098151,146729,88,35
"44464",52098149,343473,131,85
"44465",52098430,227729,88,35
"44466",52098436,7766,131,35
"44467",51846474,131890,121,35
"44468",53235400,146729,88,35
"44469",53480975,379133,39,35
"44470",52622823,4704,131,35
"44471",53050841,7766,131,35
"44472",53166083,146729,88,35
"44473",53482883,379133,39,35
"44474",53397938,221090,127,35
"44475",50948090,134676,70,35
"44476",50948091,234516,70,35
"44477",50948888,356157,70,35
"44478",50948890,201648,70,35
"44479",51526863,260605,70,88
"44480",51526867,260605,70,88
"44481",50949253,171428,70,49
"44482",50949254,6556,70,35
"44483",50949550,13589,70,35
"44484",50949551,7758,70,35
"44485",51841414,360391,70,35
"44486",50949554,356157,70,35
"44487",50950042,127375,70,35
"44488",52063858,360391,70,35
"44489",52063859,260605,70,88
"44490",51902758,201648,70,35
"44491",52063860,260605,70,88
"44492",52063861,360391,70,35
"44493",51902760,7300,70,88
"44494",51903245,260605,70,88
"44495",51902897,362550,70,35
"44496",51903396,356157,70,35
"44497",52446060,356157,70,35
"44498",52604721,234516,70,35
"44499",52604722,134676,70,35
"44500",53021846,201648,70,35
"44501",53311453,7758,70,35
"44502",50948614,7300,70,88
"44503",50948806,201648,70,35
"44504",50948807,201648,70,35
"44505",51417432,38921,70,35
"44506",51689857,260605,70,88
"44507",51689859,260605,70,88
"44508",51903246,362550,70,35
"44509",51903886,152643,70,35
"44510",51903887,152643,70,35
"44511",52410411,85576,70,35
"44512",52410413,85576,70,35
"44513",52410418,201648,70,35
"44514",53255603,356157,70,35
"44515",52606306,6556,70,35
"44516",52606307,260605,70,88
"44517",52606308,260605,70,88
"44518",53255605,356157,70,35
"44519",52606309,260605,70,88
"44520",52606310,260605,70,88
"44521",53050355,152643,70,35
"44522",53050356,152643,70,35
"44523",52606312,201648,70,35
"44524",52235453,4704,11,35
"44525",53346234,94039,11,35
"44526",53792465,94039,11,35
"44527",53792466,94039,11,35
"44528",53792467,94039,11,35
"44529",53839130,373558,141,35
"44530",53839131,373558,141,35
"44531",51193070,62047,97,35
"44532",54608406,5899,160,35
"44533",54608404,4704,160,35
"44534",51174476,4704,141,35
"44535",51174480,4704,141,35
"44536",51324825,4704,160,35
"44537",51327631,364384,141,85
"44538",51502147,364384,141,85
"44539",51661490,4704,141,35
"44540",51062750,169151,166,35
"44541",51622636,370932,94,35
"44542",52129332,355134,141,85
"44543",52235097,355134,141,85
"44544",52535805,364383,141,85
"44545",54556815,344805,141,85
"44546",54556814,344805,141,85
"44547",51622545,8435,94,35
"44548",52980066,8239,97,35
"44549",52980067,8239,97,35
"44550",50881151,7758,97,35
"44551",50881152,7758,97,35
"44552",50881153,7758,97,35
"44553",51324748,136698,160,35
"44554",51324749,105602,160,35
"44555",51192848,7758,97,35
"44556",51192849,7758,97,35
"44557",51348076,7758,97,35
"44558",51605870,136698,160,35
"44559",51605871,105602,160,35
"44560",51518081,7758,97,35
"44561",52000758,188892,160,49
"44562",52450545,188892,160,49
"44563",52450546,188892,160,49
"44564",52567032,349875,160,85
"44565",52718495,105602,160,35
"44566",52786731,5884,160,35
"44567",52950997,7758,97,35
"44568",53793591,188892,160,49
"44569",54292097,188892,160,49
"44570",53072985,8435,94,35
"44571",53073888,8087,97,35
"44572",50857144,8435,94,35
"44573",52786798,4704,160,35
"44574",52786802,4704,160,35
"44575",53313831,188892,160,49
"44576",53901271,4720,160,35
"44577",51600684,4711,11,35
"44578",51517660,198937,94,35
"44579",53659856,349875,160,85
"44580",53659861,349875,160,85
"44581",51192164,198937,94,35
"44582",51192165,198937,94,35
"44583",51192121,367347,94,35
"44584",52817330,255711,94,35
"44585",53565348,8247,97,35
"44586",53929916,198937,94,35
"44587",52715394,217079,141,85
"44588",53680656,198937,94,35
"44589",52235352,4711,11,35
"44590",52235353,4711,11,35
"44591",51818517,4704,11,35
"44592",50085457,61910,65,35
"44593",52945645,361827,40,35
"44594",53050659,205154,88,85
"44595",53545692,4655,121,35
"44596",53545600,4655,121,35
"44597",51569535,4621,39,35
"44598",52371134,4704,160,35
"44599",52234000,169822,160,35
"44600",51675841,250570,39,35
"44601",52900596,66624,141,35
"44602",52939706,4720,160,35
"44603",52940553,373558,141,35
"44604",52983848,202913,160,85
"44605",53351523,116495,141,35
"44606",53313999,202911,160,49
"44607",53665448,116495,141,35
"44608",53665449,116495,141,35
"44609",53665450,196115,141,85
"44610",53738330,116495,141,35
"44611",53738399,116495,141,35
"44612",53738400,116495,141,35
"44613",53738401,196115,141,85
"44614",53738404,116495,141,35
"44615",53738405,116495,141,35
"44616",54640140,111518,160,35
"44617",54668974,219083,11,35
"44618",54668978,345644,11,35
"44619",54668979,345644,11,35
"44620",51309764,188892,115,49
"44621",51849229,346340,115,35
"44622",51849233,202855,115,85
"44623",51849237,188892,115,49
"44624",51849240,87760,115,85
"44625",51849243,202855,115,85
"44626",51031815,231134,40,35
"44627",51260318,187110,41,35
"44628",51407707,227729,88,35
"44629",50022394,167386,166,35
"44630",50022393,134673,166,35
"44631",50022240,58424,166,35
"44632",51061752,167386,166,35
"44633",51061754,355690,166,35
"44634",51061792,355690,166,35
"44635",51061896,167386,166,35
"44636",51062111,134673,166,35
"44637",51062154,355690,166,35
"44638",51062155,191086,166,35
"44639",51062156,134673,166,35
"44640",51062157,167386,166,35
"44641",51062416,355690,166,35
"44642",51062674,167386,166,35
"44643",51062471,355690,166,35
"44644",51062472,191086,166,35
"44645",51062469,167386,166,35
"44646",51062831,191086,166,35
"44647",51062832,134673,166,35
"44648",51062673,134673,166,35
"44649",51062787,134673,166,35
"44650",51063035,355690,166,35
"44651",51062833,167386,166,35
"44652",51434331,191086,166,35
"44653",51434442,355690,166,35
"44654",51434440,167386,166,35
"44655",51923570,191086,166,35
"44656",51923571,134673,166,35
"44657",51924249,191086,166,35
"44658",51924838,355690,166,35
"44659",51924840,191086,166,35
"44660",51924842,134673,166,35
"44661",51924942,191086,166,35
"44662",51924944,134673,166,35
"44663",51925226,355690,166,35
"44664",51925635,355690,166,35
"44665",51925228,191086,166,35
"44666",51925230,58424,166,35
"44667",51925232,167386,166,35
"44668",52453975,355690,166,35
"44669",52453976,191086,166,35
"44670",52454667,355690,166,35
"44671",52454863,167386,166,35
"44672",52454865,355690,166,35
"44673",52454813,167386,166,35
"44674",52454815,355690,166,35
"44675",53449395,191086,166,35
"44676",50881757,8245,97,35
"44677",50881149,8245,97,35
"44678",52950618,8245,97,35
"44679",52950619,7758,97,35
"44680",53565441,8245,97,35
"44681",51192405,8435,94,35
"44682",51326503,198937,94,35
"44683",51326506,8435,94,35
"44684",52145732,166061,94,35
"44685",52145647,166061,94,35
"44686",52283799,166061,94,35
"44687",52283859,8435,94,35
"44688",52817019,166061,94,35
"44689",52965330,198937,94,35
"44690",52965331,198937,94,35
"44691",52965332,4694,94,35
"44692",52965333,4694,94,35
"44693",52965326,8435,94,35
"44694",52965327,8435,94,35
"44695",52965328,255711,94,35
"44696",52965329,255711,94,35
"44697",52454478,191086,166,35
"44698",52454479,134673,166,35
"44699",52965271,254709,94,35
"44700",52965272,198937,94,35
"44701",53073337,4694,94,35
"44702",53073338,254709,94,35
"44703",53073339,254709,94,35
"44704",53073340,198937,94,35
"44705",53073116,166061,94,35
"44706",53073350,8435,94,35
"44707",53074057,376623,97,35
"44708",53074058,376623,97,35
"44709",53074055,376624,97,35
"44710",53074056,376624,97,35
"44711",53073336,198937,94,35
"44712",53680741,248509,94,35
"44713",53680742,248509,94,35
"44714",53854205,346586,97,35
"44715",53854064,346586,97,35
"44716",53842514,4694,94,35
"44717",53842346,4694,94,35
"44718",53842565,198937,94,35
"44719",53449223,169151,166,35
"44720",52178775,354181,97,88
"44721",52537237,4711,11,35
"44722",52958973,261815,11,85
"44723",53162267,376377,11,85
"44724",51174347,355134,141,85
"44725",53449015,4655,166,35
"44726",53932140,46408,141,35
"44727",53932141,46408,141,35
"44728",51817866,66624,141,35
"44729",51817867,116495,141,35
"44730",51817868,116495,141,35
"44731",53842380,8435,94,35
"44732",53706540,218545,97,35
"44733",51818148,4704,11,35
"44734",53236293,4720,160,35
"44735",53236294,188892,160,49
"44736",53236286,5884,160,35
"44737",53236287,136698,160,35
"44738",53236288,105602,160,35
"44739",53236289,105602,160,35
"44740",53706159,7783,160,35
"44741",53937902,7783,160,35
"44742",51841848,66624,141,35
"44743",52715219,364735,11,35
"44744",52715222,66624,11,35
"44745",52715347,66624,141,35
"44746",52715348,116495,141,35
"44747",52715349,116495,141,35
"44748",52940532,66624,141,35
"44749",52940533,66624,141,35
"44750",52940534,116495,141,35
"44751",52940535,116495,141,35
"44752",52940528,116495,141,35
"44753",52940529,116495,141,35
"44754",52939843,202911,160,49
"44755",53162367,66624,11,35
"44756",53163181,116495,141,35
"44757",53793743,5899,160,35
"44758",54302229,355134,141,85
"44759",51640808,246904,97,88
"44760",51640809,344200,97,35
"44761",51640810,119641,97,35
"44762",51640807,7761,97,35
"44763",51518587,167271,97,35
"44764",51826639,354181,97,88
"44765",52980483,8239,97,35
"44766",52980484,8239,97,35
"44767",52980485,8239,97,35
"44768",54198727,111518,160,35
"44769",54198728,111518,160,35
"44770",54640157,111518,160,35
"44771",54671158,111518,160,35
"44772",51640663,7761,97,35
"44773",51639926,344200,97,35
"44774",51639927,119641,97,35
"44775",52394183,254708,97,35
"44776",52951205,344198,97,35
"44777",53074224,7758,97,35
"44778",53074225,7758,97,35
"44779",53074226,7758,97,35
"44780",53502167,196115,141,85
"44781",53502170,116495,141,35
"44782",53502171,116495,141,35
"44783",53502164,116495,141,35
"44784",53502165,116495,141,35
"44785",53502166,196115,141,85
"44786",51326356,198937,94,35
"44787",51326358,166061,94,35
"44788",50874748,166061,94,35
"44789",51517460,351099,94,35
"44790",51517458,198937,94,35
"44791",51779655,198937,94,35
"44792",52821041,4704,11,35
"44793",52820731,217079,141,85
"44794",52941172,261815,11,85
"44795",53564515,4694,94,35
"44796",53680642,4694,94,35
"44797",53842528,4694,94,35
"44798",53929574,254709,94,35
"44799",51034263,58424,121,35
"44800",51902601,13589,70,35
"44801",52061961,14802,150,35
"44802",51902465,13589,70,35
"44803",51902466,13589,70,35
"44804",52096444,8245,115,35
"44805",52096446,363949,115,49
"44806",52096448,105602,115,35
"44807",52096454,202855,115,85
"44808",52096456,202855,115,85
"44809",52249967,202855,115,85
"44810",52249969,188892,115,49
"44811",52178349,8245,97,35
"44812",52178350,8087,97,35
"44813",52942533,202855,115,85
"44814",53044067,5884,133,35
"44815",52605819,260605,70,88
"44816",53123122,7758,70,35
"44817",53123124,7758,70,35
"44818",51192845,8245,97,35
"44819",51192846,7758,97,35
"44820",51192847,7758,97,35
"44821",52178901,125747,97,35
"44822",52178902,125747,97,35
"44823",52178903,8245,97,35
"44824",52534890,7758,97,35
"44825",52534897,11987,97,35
"44826",52980386,11987,97,35
"44827",53707079,354181,97,88
"44828",51925148,58424,166,35
"44829",51033264,246425,40,35
"44830",51844251,17897,40,35
"44831",51844253,4655,40,35
"44832",51844255,4655,40,35
"44833",51844247,169151,40,35
"44834",52673524,375608,121,35
"44835",52674105,4642,40,35
"44836",52674107,128810,40,35
"44837",52674109,250518,40,35
"44838",51289078,361827,40,35
"44839",51262106,187110,41,35
"44840",51844633,58424,121,35
"44841",53665611,257950,11,35
"44842",53665612,257950,11,35
"44843",53665350,373558,141,35
"44844",53665351,373558,141,35
"44845",51999897,125747,97,35
"44846",51999898,125747,97,35
"44847",52129318,372058,141,35
"44848",52129319,344805,141,85
"44849",52872173,359536,160,85
"44850",53094684,111518,160,35
"44851",53047353,359536,160,85
"44852",53665412,364384,141,85
"44853",53448922,40986,166,35
"44854",51289090,17897,40,35
"44855",53448868,146729,166,35
"44856",53449608,146729,166,35
"44857",51062278,187110,166,35
"44858",51580645,138022,150,35
"44859",51569866,4621,39,35
"44860",52903307,4714,88,35
"44861",52913986,111507,133,35
"44862",51674463,4621,39,35
"44863",51260605,356470,39,35
"44864",51260607,360304,39,35
"44865",51846752,131890,40,35
"44866",53480823,379133,39,35
"44867",53861015,8245,115,35
"44868",53861017,363949,115,49
"44869",50948033,201648,70,35
"44870",51324182,5899,131,35
"44871",51289386,4663,121,35
"44872",51647273,260605,125,88
"44873",51568939,187110,39,35
"44874",51568941,342134,39,35
"44875",51568943,250570,39,35
"44876",51907487,146729,88,35
